Duration,log_votes,movie_age,Year,genre_drama,genre_action,genre_romance,genre_comedy,genre_crime,genre_thriller,genre_family,genre_musical,genre_mystery,genre_adventure,director_encoded,director_movie_count,actor_1_encoded,actor_1_movie_count,actor_2_encoded,actor_2_movie_count,actor_3_encoded,actor_3_movie_count,Rating
180,5.572154032177765,32,1994,1,1,0,0,1,0,0,0,0,0,5.500989724686407,3,5.780643321046165,10,5.648045601101225,9,5.646624220083935,1,3.0
185,4.382026634673881,71,1955,1,1,1,0,0,0,0,0,0,0,6.288992142407252,7,6.759304267203161,29,6.27436139057491,9,6.0466242200839355,1,7.4
145,3.970291913552122,39,1987,0,1,0,0,0,0,0,0,0,0,5.465643321046164,10,5.921342085059831,89,5.819266660024954,27,5.420643321046164,10,4.6
82,4.882801922586371,14,2012,0,0,0,0,0,0,0,0,0,0,5.909405535076941,2,5.992078765538481,1,5.992078765538481,1,5.992078765538481,1,6.8
143,5.8377304471659395,35,1991,1,1,0,0,0,1,0,0,0,0,6.10627035671796,8,6.043776172923093,4,6.00116967462939,1,5.469098232680173,9,6.9
150,3.4011973816621555,35,1991,1,1,0,0,0,0,0,0,0,0,5.593762214030777,20,5.8264024600341955,17,5.876072201743607,2,5.729490458637378,4,6.2
124,3.4965075614664802,8,2018,0,1,0,0,0,0,0,0,0,0,5.934405535076941,2,5.992078765538481,1,5.992078765538481,1,5.992078765538481,1,6.8
144,3.8918202981106265,57,1969,1,0,0,0,0,1,0,0,0,0,6.0080618872088065,4,6.47834521208835,91,6.565643321046164,10,6.308061887208806,4,6.8
155,5.0369526024136295,23,2003,1,1,0,0,0,1,0,0,0,0,5.080321660523082,30,5.509405535076941,2,6.034405535076941,2,5.7010722017436075,2,5.1
159,3.4339872044851463,34,1992,1,0,0,0,0,0,1,1,0,0,5.726072201743608,2,5.661825912273516,8,5.5471435708402534,3,5.911468511692314,26,3.8
138,2.3978952727983707,25,2001,0,0,0,1,1,0,0,0,0,0,5.610260583720299,1,5.377912801609484,3,5.293297416994099,3,5.610260583720299,1,2.6
127,4.454347296253507,22,2004,0,1,0,0,0,1,0,0,0,0,5.870643321046164,10,6.32036761202638,25,5.776072201743607,2,5.828442401902118,1,5.0
138,4.143134726391533,52,1974,0,1,0,0,1,0,0,0,0,0,5.9927388684102745,2,5.921342085059831,89,6.364745229318689,18,6.3007568482896055,7,6.5
175,7.641564441260972,27,1999,1,1,0,0,1,0,0,0,0,0,5.595643321046164,10,5.528400721966557,82,5.275643321046164,10,5.810260583720299,1,4.8
116,1.791759469228055,53,1973,1,0,0,0,0,0,0,0,0,0,5.90116967462939,1,5.90116967462939,1,5.90116967462939,1,5.90116967462939,1,5.8
132,9.691901950055648,21,2005,1,0,0,0,0,0,0,0,0,0,6.519660305758252,11,5.611203495838068,9,6.387511820029784,21,6.110260583720299,1,8.1
130,3.7376696182833684,20,2006,0,0,1,1,0,0,0,0,0,0,5.571345083583723,7,5.80116967462939,1,5.80116967462939,1,5.80116967462939,1,4.7
109,7.158513997329321,9,2017,1,0,0,0,0,1,0,0,1,0,5.946624220083936,1,6.137978611715534,43,5.943469829567776,11,5.745159245606849,8,6.3
131,5.634789603169249,30,1996,0,0,0,0,1,1,0,0,0,0,6.314221200951058,12,5.982987856447571,1,5.982987856447571,1,6.092738868410275,2,6.7
155,3.6635616461296463,7,2019,0,0,0,1,0,0,0,0,0,0,5.828442401902118,1,5.828442401902118,1,5.828442401902118,1,5.817738868410274,2,5.0
129,2.3978952727983707,62,1964,1,0,0,0,0,0,0,0,0,0,6.024286260054311,7,5.85958037770137,7,6.358187170035511,16,6.0008041513077055,6,5.4
152,2.0794415416798357,18,2008,0,0,0,0,1,0,0,0,0,0,5.80116967462939,1,5.80116967462939,1,5.507054151307706,6,5.505940337943332,9,4.7
120,8.874308038583354,14,2012,1,1,1,0,0,0,0,0,0,0,6.093297416994099,3,5.800804151307705,6,6.018403907113134,7,5.95940553507694,2,6.5
103,4.969813299576001,13,2013,0,0,1,0,0,0,0,0,0,0,5.610260583720299,1,5.610260583720299,1,5.739451263147946,3,5.610260583720299,1,2.6
131,4.0943445622221,52,1974,1,0,1,0,0,0,0,0,0,0,5.5958507819487275,11,6.603274868014205,55,6.313861254619549,27,6.277857564587422,12,7.3
95,6.62273632394984,13,2013,0,0,1,1,0,0,0,0,0,0,5.542738868410274,2,5.965204744351664,4,5.7193514928112075,1,5.776072201743607,2,3.8
161,9.223157875686796,29,1997,1,1,0,1,0,0,0,0,0,0,5.542202767538471,14,6.578877771926745,32,5.338956400804742,16,5.763036100871804,14,6.9
125,4.574710978503383,10,2016,0,0,1,0,0,0,0,0,0,0,5.737533310993026,1,5.737533310993026,1,5.737533310993026,1,5.436948473678331,12,4.0
148,5.0238805208462765,22,2004,0,0,1,0,0,0,0,0,0,0,5.655715129174845,1,5.450919030065949,4,5.081565067663014,11,5.288304151307706,6,3.1
135,2.5649493574615367,9,2017,1,0,0,1,0,0,0,0,0,0,5.90116967462939,1,5.90116967462939,1,5.700677180048594,9,5.5700868612400996,23,5.8
120,3.9512437185814275,11,2015,0,0,1,0,0,0,0,0,0,0,5.992078765538481,1,5.992078765538481,1,5.992078765538481,1,5.992078765538481,1,6.8
134,2.3978952727983707,32,1994,0,0,1,0,0,0,0,0,0,0,5.859405535076941,2,5.783109789466075,7,5.751072201743607,2,5.450919030065949,4,5.7
122,2.5649493574615367,8,2018,1,0,1,0,0,1,0,0,0,0,5.873896947356664,1,5.792738868410274,2,5.659405535076941,2,5.873896947356664,1,5.5
134,8.278428259199071,23,2003,0,0,1,1,0,0,0,0,0,0,5.793297416994099,3,5.813762214030776,20,5.947815671819018,7,5.9193514928112085,1,6.0
132,5.0238805208462765,11,2015,0,0,1,0,0,0,0,0,0,0,6.017738868410274,2,5.708682032378714,3,5.7427388684102745,2,5.810260583720299,1,4.8
118,5.123963979403259,8,2018,0,0,1,1,0,0,0,0,0,0,5.746624220083936,1,5.746624220083936,1,5.500459515032975,18,5.925804151307705,6,4.1
118,9.2179116374725,16,2010,1,0,1,1,0,0,0,0,0,0,6.3866333157802355,4,6.3062703567179605,8,6.387511820029784,21,5.500559409605361,13,7.3
140,6.405228458030842,34,1992,1,1,0,1,0,0,0,0,0,0,5.836050965936664,7,6.578877771926745,32,5.532256127417016,9,5.911468511692314,26,5.7
139,5.971261839790462,16,2010,1,0,1,1,0,0,0,0,0,0,6.142738868410274,2,5.939451263147945,3,5.842738868410275,2,5.495643321046164,10,5.4
92,2.9444389791664403,9,2017,0,1,0,0,0,0,0,0,0,0,6.08440553507694,2,5.955715129174845,1,5.955715129174845,1,5.95940553507694,2,6.4
135,2.1972245773362196,9,2017,0,1,0,0,0,0,0,0,0,0,6.08440553507694,2,6.055715129174845,1,6.055715129174845,1,6.055715129174845,1,7.5
129,3.828641396489095,28,1998,1,1,0,0,1,0,0,0,0,0,5.773896947356662,1,5.39015086425912,9,5.759580377701369,7,5.83419109472822,5,4.4
108,5.755742213586912,11,2015,1,0,0,0,0,0,0,0,0,0,5.982987856447571,1,6.0266463661271,13,5.982987856447571,1,6.100857761394886,5,6.7
148,6.0867747269123065,13,2013,1,0,1,0,0,0,0,0,0,0,5.884405535076941,2,5.747524428061553,5,5.4548358785325615,3,5.825804151307706,6,4.5
130,1.9459101490553132,64,1962,1,0,0,0,0,0,0,0,0,0,6.466201509566438,34,6.47834521208835,91,6.118766655496514,12,6.269725631573973,16,6.7
137,6.579251212010101,23,2003,1,0,0,1,1,0,0,0,0,0,5.843776172923092,4,5.430994192214055,13,5.740857761394887,5,6.186633315780235,4,7.3
131,6.222576268071369,16,2010,1,0,0,0,0,0,0,0,0,0,6.2508041513077055,6,6.106639201230782,7,5.95940553507694,2,6.065643321046164,10,6.8
138,3.5553480614894135,39,1987,1,0,0,0,0,0,1,0,0,0,5.828442401902118,1,5.971369434205137,14,6.288118693193251,31,5.6831097894660765,7,5.0
154,5.680172609017068,29,1997,1,1,1,0,0,0,0,0,0,0,5.468766655496513,12,5.396410830261542,70,5.275643321046164,10,5.9531351783589805,26,3.5
138,4.276666119016055,45,1981,0,0,0,1,0,0,1,0,0,0,6.00116967462939,1,6.471632800332116,53,6.1718880864615455,18,5.9317589554556385,3,6.9
140,8.971575439759016,12,2014,1,1,0,1,0,0,0,0,0,0,5.717738868410275,2,5.717738868410275,2,5.711656055020984,34,5.870220493917175,3,4.5
93,2.302585092994046,14,2012,0,0,0,1,0,0,0,0,0,0,5.700857761394886,5,5.322277075653853,22,5.575804151307706,6,5.244554151307705,6,4.3
104,6.893656354602635,57,1969,0,0,0,0,1,1,0,0,1,0,6.641027075653853,22,6.491721282179798,73,6.378254311886048,17,6.100536100871803,14,7.4
138,4.394449154672439,25,2001,1,1,0,1,0,0,0,0,0,0,5.540857761394887,5,4.91827862617752,29,5.6937761729230925,4,5.672347601494521,4,4.5
105,9.291274989472182,9,2017,0,0,0,0,1,1,0,0,1,0,5.801072201743608,2,5.877227436524898,7,5.64603938276924,12,5.835342018301013,13,7.2
135,4.31748811353631,58,1968,1,0,1,0,0,0,0,0,0,0,6.291088877186824,11,5.921342085059831,89,6.356032089663826,17,6.010260583720299,1,7.0
156,3.784189633918261,35,1991,1,1,0,0,0,0,0,0,0,0,5.333946020043966,11,5.333601383769235,38,5.8008577613948855,5,5.359777075653853,22,5.8
172,5.214935757608986,36,1990,1,1,0,0,1,0,0,0,0,0,5.619152075653853,22,5.8677388684102745,2,6.487515931344491,13,5.400536100871804,14,5.0
127,2.9444389791664403,9,2017,1,0,0,0,0,0,0,0,0,0,5.855715129174845,1,5.855715129174845,1,5.855715129174845,1,5.855715129174845,1,5.3
173,6.184148890937483,37,1989,0,0,0,1,0,0,0,0,0,0,6.069725631573973,16,6.128944742530841,101,5.756652075653853,22,5.54664870849705,16,4.1
122,5.043425116919247,22,2004,1,0,0,0,1,1,0,0,0,0,5.6136028878662305,13,5.6258041513077055,6,5.371391221603244,28,5.933946020043966,11,6.5
134,6.881411303642535,33,1993,1,1,0,0,0,0,0,0,0,0,5.750714801162405,8,5.346112564277431,51,5.185672541791862,24,5.90091903006595,4,4.2
165,4.7535901911063645,74,1952,0,0,0,0,1,1,0,0,0,0,6.536050965936664,7,6.603274868014205,55,6.350804151307706,6,5.952993639091586,11,7.2
156,3.4657359027997265,59,1967,1,1,0,0,1,0,0,0,0,0,6.050919030065949,4,6.147815671819017,7,6.34709554736411,20,6.100536100871803,14,5.8
136,2.1972245773362196,57,1969,0,1,0,0,0,0,0,0,0,0,6.061825912273516,8,6.00116967462939,1,6.00116967462939,1,5.970220493917177,3,6.9
142,6.131226489483141,23,2003,1,1,1,0,0,0,0,0,0,0,5.278820279170577,13,5.219562361627795,52,5.8068666587394615,21,5.6177388684102745,2,4.1
155,4.356708826689592,66,1960,1,1,0,0,1,0,0,0,0,0,6.466201509566438,34,6.603274868014205,55,6.722298540040144,13,6.037533310993027,1,7.3
170,6.293419278846481,30,1996,1,1,1,0,0,0,0,0,0,0,5.468766655496513,12,5.396410830261542,70,5.275643321046164,10,5.9531351783589805,26,4.1
160,3.8918202981106265,39,1987,0,1,0,0,0,0,0,0,0,0,6.142782443206489,9,5.921342085059831,89,5.704030943604403,18,6.186948473678331,12,5.6
140,2.0794415416798357,51,1975,1,0,0,0,0,0,0,0,0,0,5.910260583720299,1,6.062528186224868,3,5.910260583720299,1,6.100989724686406,3,5.9
139,3.784189633918261,41,1985,0,1,0,0,0,0,0,0,0,0,5.540857761394887,5,5.356708208998889,59,5.563835074785437,9,6.009405535076941,2,4.7
137,1.791759469228055,36,1990,0,1,0,0,0,0,0,0,0,0,5.75483587853256,3,5.200714801162405,8,5.715204744351664,4,5.973896947356663,1,6.6
180,4.672828834461906,34,1992,1,1,0,0,1,0,0,0,0,0,5.593776172923092,4,4.990967175706513,55,5.806639201230782,7,5.788613718262449,24,5.3
150,4.997212273764115,34,1992,1,0,1,0,0,0,0,0,0,0,5.748045601101226,9,5.779490458637378,4,5.809405535076941,2,5.910260583720299,1,5.9
127,4.23410650459726,34,1992,0,0,1,0,0,0,0,0,0,0,5.080321660523082,30,5.847524428061552,5,5.8788202791705775,13,5.570321660523082,30,4.6
153,7.441906728051625,27,1999,1,0,1,0,0,0,0,0,0,0,5.810260583720299,1,5.346112564277431,51,5.379754014514597,19,5.810260583720299,1,4.8
132,9.507923269105227,43,1983,1,0,0,1,1,0,0,0,0,0,5.736050965936664,7,6.137978611715534,43,6.12406664776333,3,6.137533310993026,1,8.4
155,5.123963979403259,20,2006,0,1,0,0,1,0,0,0,0,0,5.619351492811209,1,5.619351492811209,1,5.619351492811209,1,5.407524428061553,5,2.7
175,3.4339872044851463,28,1998,1,0,0,1,0,0,1,0,0,0,5.567524428061552,5,5.6738969473566625,1,5.217024067247869,26,5.6937761729230925,4,3.3
94,6.3473892096560105,16,2010,1,0,0,1,0,0,0,0,0,0,5.329490458637379,4,5.90627035671796,8,5.711656055020984,34,5.708682032378714,3,3.8
131,3.6635616461296463,8,2018,1,0,0,0,0,0,0,0,0,0,5.810260583720299,1,5.805643321046165,10,5.676072201743608,2,5.521729811627541,9,4.8
155,10.158904664400634,18,2008,1,0,1,1,0,0,0,0,0,0,6.059405535076941,2,5.932054151307705,6,6.000857761394886,5,5.731758955455637,3,7.5
139,3.713572066704308,55,1971,1,0,0,0,0,0,0,0,0,0,6.466201509566438,34,6.6843833277482565,34,6.1657768009097085,13,5.964806038265754,1,6.5
110,3.8918202981106265,50,1976,1,0,1,0,1,0,0,0,0,0,6.5142212009510585,12,6.603274868014205,55,6.244872614659345,46,6.292202767538471,14,6.8
165,9.0142038261485,20,2006,1,0,0,1,0,0,0,1,0,0,5.5702204939171756,3,5.346112564277431,51,5.711656055020984,34,6.006639201230782,7,6.1
153,4.2626798770413155,43,1983,1,1,0,1,0,0,0,0,0,0,5.735110246958588,16,5.921342085059831,89,5.704030943604403,18,6.024286260054311,7,5.8
154,6.1224928095143865,47,1979,0,1,0,0,0,0,0,0,1,0,5.465643321046164,10,6.229837873202802,34,6.453319600615392,24,6.084549116340087,28,6.1
170,8.083637203141548,24,2002,0,1,0,0,0,1,0,0,0,0,5.465643321046164,10,5.219562361627795,52,5.417738868410274,2,5.758187170035511,16,2.8
124,4.762173934797756,11,2015,1,0,1,0,0,0,0,0,0,0,5.977912801609484,3,5.828442401902118,1,5.828442401902118,1,5.828442401902118,1,5.0
172,7.8551570058813445,27,1999,1,1,0,0,1,0,0,0,0,0,5.063835074785437,9,5.528400721966557,82,5.185672541791862,24,5.448045601101226,9,6.0
155,3.6109179126442243,54,1972,0,1,0,0,0,1,0,0,0,1,6.120857761394886,5,6.249591938691465,81,5.9937622140307765,20,6.031758955455638,3,6.3
129,2.833213344056216,37,1989,1,0,0,0,1,0,0,0,0,0,5.809405535076941,2,6.249591938691465,81,5.500459515032975,18,6.087524428061553,5,4.2
143,9.870447698457928,9,2017,1,0,1,1,0,0,0,0,0,0,6.322937023384627,8,6.437236226541811,36,6.10627035671796,8,5.855715129174845,1,5.3
141,5.631211781821365,61,1965,0,0,1,0,0,0,0,1,0,0,5.711203495838068,9,5.99419109472822,5,6.594801845025647,26,6.350584837314695,12,6.9
139,4.795790545596741,65,1961,1,0,0,1,0,0,0,1,0,0,6.390643321046165,10,6.603274868014205,55,6.438036100871805,14,6.147524428061553,5,6.8
136,3.295836866004329,63,1963,1,0,1,0,0,0,0,0,0,0,6.088304151307705,6,5.918403907113135,7,6.350804151307706,6,5.937533310993026,1,6.2
176,10.863450612866469,14,2012,1,0,1,0,0,0,0,0,0,0,6.641027075653853,22,6.437236226541811,36,5.811173800747261,18,6.015204744351664,4,6.7
94,2.70805020110221,10,2016,1,0,0,0,0,0,0,0,0,0,5.8829878564475715,1,5.747143570840253,3,5.8829878564475715,1,5.8829878564475715,1,5.6
138,10.799840848027767,19,2007,1,0,1,1,0,0,0,0,0,0,6.322937023384627,8,5.813762214030776,20,5.778254311886048,17,5.809405535076941,2,7.9
158,3.2188758248682006,59,1967,0,0,1,0,0,0,1,0,0,0,6.158061887208807,4,6.346888086461546,18,6.208601383769235,38,6.134405535076941,2,6.5
125,7.183870715062453,7,2019,1,1,0,1,0,0,0,0,0,0,5.773896947356662,1,5.877227436524898,7,6.018403907113134,7,5.436948473678331,12,4.4
98,6.573680166960646,8,2018,0,0,0,1,0,0,1,0,0,0,6.016374340071023,3,6.285605109301792,3,6.036633315780235,4,5.851072201743608,2,7.5
132,6.582025138892826,13,2013,0,0,0,1,0,1,0,0,0,0,5.377912801609484,3,6.137978611715534,43,4.920857761394886,5,5.555715129174844,1,2.0
112,2.8903717578961645,7,2019,1,0,0,0,0,0,0,0,0,0,6.110260583720299,1,6.294191094728219,5,6.110260583720299,1,6.110260583720299,1,8.1
112,3.8501476017100584,49,1977,0,0,1,0,0,0,0,0,0,0,5.968316657890118,18,6.47834521208835,91,6.1419333188778396,7,5.782602372175831,18,6.1
163,3.4657359027997265,48,1978,0,0,0,0,0,0,0,0,0,0,5.973896947356663,1,5.973896947356663,1,5.973896947356663,1,5.973896947356663,1,6.6
161,9.151545325465678,9,2017,0,1,0,1,0,0,0,0,0,1,6.090643321046164,10,6.296369434205137,14,5.811173800747261,18,5.964806038265754,1,6.5
135,5.056245805348308,42,1984,1,1,0,0,0,0,0,0,0,1,6.212514656836931,15,5.921342085059831,89,6.313861254619549,27,5.795201703100598,29,6.4
139,2.8903717578961645,25,2001,1,1,0,0,1,0,0,0,0,0,5.412902075653853,22,5.178820279170577,13,5.458061887208807,4,5.357054151307706,6,5.1
138,4.948759890378168,71,1955,1,0,0,1,0,0,1,0,0,0,6.459735793367529,17,6.450714801162405,8,6.017738868410274,2,6.288304151307706,6,6.8
137,3.7612001156935624,19,2007,0,1,0,1,1,0,0,0,0,0,5.728442401902117,1,4.990967175706513,55,5.792738868410274,2,5.751072201743607,2,3.9
138,3.332204510175204,57,1969,1,0,0,0,0,0,1,0,0,0,6.2954140221538575,9,6.249591938691465,81,6.244872614659345,46,6.154191094728219,5,6.4
173,3.1780538303479458,27,1999,0,0,1,0,0,0,0,0,0,0,5.928442401902117,1,5.75483587853256,3,5.939451263147945,3,5.820857761394886,5,6.1
199,4.955827057601261,15,2011,0,0,0,0,0,0,0,0,0,0,6.740857761394887,5,7.100201037826927,54,7.047450176569067,83,6.927791280160949,120,8.7
141,2.1972245773362196,7,2019,0,0,0,0,0,0,1,0,0,0,6.082987856447573,1,6.082987856447573,1,6.0471435708402534,3,5.884405535076941,2,7.8
149,7.806289289267033,10,2016,1,0,0,0,1,0,0,0,0,0,6.335342018301013,13,5.90627035671796,8,5.8829878564475715,1,5.822347601494521,4,5.6
135,9.820757904937132,12,2014,1,1,0,0,0,0,0,0,0,0,5.544554151307706,6,5.346112564277431,51,5.659405535076941,2,5.884514656836932,15,5.1
85,4.02535169073515,11,2015,0,0,0,1,0,0,0,0,0,0,5.846624220083935,1,5.846624220083935,1,5.846624220083935,1,5.970220493917177,3,5.2
127,3.6375861597263857,19,2007,1,0,0,0,0,0,0,0,0,0,6.0920787655384805,1,6.0920787655384805,1,6.0920787655384805,1,6.0920787655384805,1,7.9
100,3.367295829986474,11,2015,1,0,0,0,0,0,0,0,0,0,5.846624220083935,1,5.695643321046164,10,5.846624220083935,1,5.7427388684102745,2,5.2
129,6.436150368369428,32,1994,1,1,0,0,0,0,0,0,0,0,5.393776172923092,4,5.528400721966557,82,5.467381467829071,8,5.8375333109930265,1,5.1
162,1.791759469228055,75,1951,0,0,0,0,0,0,0,0,0,0,5.901072201743607,2,6.194191094728219,5,6.184405535076941,2,6.40627035671796,8,7.2
103,6.71901315438526,6,2020,1,0,1,1,0,0,0,0,0,0,5.70116967462939,1,5.472347601494521,4,6.250804151307706,6,5.932054151307705,6,3.6
145,4.77912349311153,51,1975,1,0,0,0,0,0,0,0,0,0,6.017738868410274,2,6.148045601101225,9,6.100989724686406,3,6.070220493917176,3,6.2
90,2.995732273553991,36,1990,1,0,0,0,0,0,0,0,0,0,5.763304151307706,6,6.491721282179798,73,5.704030943604403,18,5.990643321046164,10,5.3
160,5.605802066295998,17,2009,0,1,0,0,1,0,0,0,0,1,5.700989724686408,3,5.153308758995962,9,5.687524428061552,5,5.859405535076941,2,3.6
195,4.477336814478207,31,1995,0,1,0,0,0,0,0,0,0,0,5.816374340071023,3,5.356708208998889,59,5.831758955455637,3,5.9531351783589805,26,5.0
131,7.1252830915107115,17,2009,1,0,0,0,0,0,0,0,0,0,6.052733322648839,13,6.32036761202638,25,6.095414022153857,9,5.907524428061553,5,6.2
134,3.58351893845611,53,1973,1,0,0,0,0,0,1,0,0,0,5.892738868410274,2,5.4725802696012575,88,5.983224754883523,25,5.855715129174845,1,5.3
168,5.4116460518550396,37,1989,1,0,0,1,0,0,0,0,0,0,5.400857761394886,5,4.990967175706513,55,5.658061887208807,4,5.469725631573973,16,5.6
152,2.833213344056216,49,1977,1,1,0,0,0,0,0,0,0,1,6.0562703567179605,8,5.4725802696012575,88,5.983224754883523,25,5.846624220083935,1,5.2
122,6.762729506931879,23,2003,0,1,0,1,0,0,0,0,0,1,5.8677388684102745,2,5.876072201743607,2,5.680643321046165,10,6.051072201743608,2,5.8
126,6.12029741895095,13,2013,1,0,0,0,0,0,0,0,0,0,6.051072201743608,2,5.83440553507694,2,6.294191094728219,5,5.958061887208806,4,6.7
130,2.772588722239781,46,1980,0,0,0,0,0,0,0,0,0,0,6.142782443206489,9,5.4725802696012575,88,5.837304297111666,52,6.2951592456068495,8,5.7
112,7.8160138391590275,8,2018,1,0,1,0,0,0,0,0,0,0,5.9193514928112085,1,5.8677388684102745,2,5.9193514928112085,1,5.9193514928112085,1,6.0
144,5.093750200806762,31,1995,1,1,0,0,0,0,0,0,0,0,5.032514656836931,15,5.3923579264167305,93,5.920857761394886,5,5.582054151307705,6,5.7
185,3.5263605246161616,49,1977,0,0,0,0,0,0,0,0,0,0,6.010260583720299,1,6.6328884004548545,36,6.010260583720299,1,5.980514656836932,15,7.0
94,5.929589143389895,14,2012,1,0,0,0,0,0,1,0,1,0,6.394554151307705,6,6.331758955455637,3,6.019351492811208,1,6.019351492811208,1,7.1
134,5.0106352940962555,39,1987,0,1,0,0,0,1,0,0,0,0,5.870643321046164,10,6.137978611715534,43,5.973896947356663,1,5.973896947356663,1,6.6
92,6.016157159698354,5,2021,1,0,0,0,0,0,1,0,0,0,6.055715129174845,1,6.294191094728219,5,6.293776172923093,4,5.984405535076941,2,7.5
114,4.127134385045092,76,1950,1,0,1,0,0,0,0,0,0,0,6.093297416994099,3,6.972277075653853,22,6.772514656836932,15,6.148514656836932,15,7.1
157,3.332204510175204,31,1995,1,1,0,0,0,0,0,0,0,0,5.651072201743607,2,5.4725802696012575,88,5.858479561965267,21,5.782602372175831,18,4.0
150,2.70805020110221,32,1994,0,0,0,0,1,1,0,0,0,0,5.826992969522278,9,5.80709554736411,20,5.532256127417016,9,5.654835878532561,3,4.0
124,3.367295829986474,20,2006,1,0,1,0,0,0,0,0,0,0,5.900989724686407,3,5.567738868410274,2,5.467381467829071,8,5.773896947356662,1,4.4
162,5.883322388488279,23,2003,1,1,0,0,0,0,0,1,0,0,5.684048134495738,8,5.89396343293301,21,5.415643321046164,10,5.359405535076941,2,2.9
175,6.4967749901858625,40,1986,1,1,0,0,0,0,0,0,0,0,5.684048134495738,8,5.89396343293301,21,5.532731365321274,24,5.990643321046164,10,6.2
140,4.174387269895637,54,1972,0,0,1,0,0,0,0,0,0,1,6.151072201743607,2,6.000989724686407,3,5.983224754883523,25,6.07419109472822,5,6.7
110,2.4849066497880004,10,2016,0,0,0,0,0,0,0,0,1,0,5.619351492811209,1,5.619351492811209,1,5.619351492811209,1,5.619351492811209,1,2.7
140,3.044522437723423,14,2012,0,0,1,0,0,1,0,1,0,0,5.7557151291748445,1,5.7557151291748445,1,5.7557151291748445,1,5.7557151291748445,1,4.2
139,2.302585092994046,90,1936,1,0,0,0,0,0,0,0,0,0,6.014191094728219,5,6.034191094728219,5,6.288268679421918,23,5.910260583720299,1,5.9
150,8.58185670474196,14,2012,1,0,0,0,1,1,0,0,0,0,5.950919030065949,4,5.543224754883523,25,6.079490458637379,4,5.686633315780235,4,6.2
135,2.1972245773362196,8,2018,0,0,0,0,0,0,0,1,0,0,5.628442401902117,1,5.628442401902117,1,5.628442401902117,1,5.628442401902117,1,2.8
140,8.71292443512011,18,2008,1,0,1,0,1,0,0,0,0,0,5.950919030065949,4,5.543224754883523,25,6.00116967462939,1,6.00116967462939,1,6.9
126,3.8066624897703196,47,1979,1,0,0,1,1,0,0,0,0,0,5.975804151307706,6,6.491721282179798,73,6.288268679421918,23,6.163304151307706,6,6.5
138,4.804021044733257,41,1985,0,1,1,1,0,0,0,0,0,0,6.090643321046164,10,6.514947961485934,31,6.022347601494521,4,5.736633315780234,4,6.0
125,5.5254529391317835,17,2009,1,0,1,0,0,0,0,1,0,0,5.420857761394886,5,5.539451263147945,3,5.717738868410275,2,5.8677388684102745,2,3.9
139,8.112827478751374,9,2017,0,0,0,1,0,0,0,0,0,0,5.95940553507694,2,5.947143570840253,3,5.900804151307705,6,5.90116967462939,1,5.8
160,2.995732273553991,42,1984,1,1,1,0,0,0,0,0,0,0,5.892738868410274,2,5.8829878564475715,1,5.642782443206489,9,6.100584837314695,12,5.6
119,8.759668671029939,6,2020,1,0,0,1,0,0,0,0,0,0,6.320857761394886,5,5.644496071203626,24,5.973896947356663,1,5.884514656836932,15,6.6
134,3.044522437723423,56,1970,1,1,1,0,0,0,0,0,0,0,5.676072201743608,2,6.47834521208835,91,6.307340221411149,19,5.905940337943331,9,5.2
157,2.1972245773362196,84,1942,1,0,0,0,0,0,0,0,0,0,6.147143570840253,3,6.064806038265754,1,6.064806038265754,1,6.101072201743608,2,7.6
82,1.791759469228055,58,1968,0,0,0,0,0,0,1,0,0,0,5.9193514928112085,1,5.9193514928112085,1,5.9193514928112085,1,5.9193514928112085,1,6.0
135,3.6375861597263857,39,1987,0,1,0,0,0,0,0,0,0,0,5.588992142407252,7,5.333601383769235,38,5.992239632997927,27,6.084549116340087,28,5.6
111,6.142037405587356,20,2006,1,0,1,1,0,0,0,0,0,0,5.637533310993026,1,5.543224754883523,25,5.143776172923092,4,5.407054151307706,6,2.9
120,2.1972245773362196,37,1989,1,0,0,0,0,0,0,0,0,0,5.393776172923092,4,5.428492578940183,8,5.715204744351664,4,5.792078765538481,1,4.6
143,2.0794415416798357,67,1959,1,0,0,0,0,0,0,0,0,0,5.978492578940183,8,5.918403907113135,7,6.358187170035511,16,5.970220493917177,3,5.0
163,6.481577129276431,36,1990,1,0,1,0,0,0,0,0,0,0,5.9932974169941,3,6.578877771926745,32,5.532256127417016,9,5.436948473678331,12,5.6
130,7.147559271189454,13,2013,0,1,1,1,0,0,0,0,0,0,5.855715129174845,1,5.400612686710633,11,5.620857761394886,5,5.855715129174845,1,5.3
119,8.124446855715847,11,2015,1,1,0,0,1,0,0,0,0,0,5.743469829567776,11,5.950919030065949,4,5.850536100871803,14,6.277857564587422,12,5.8
124,3.295836866004329,46,1980,1,0,0,0,0,0,0,0,0,0,5.711203495838068,9,5.80709554736411,20,6.028492578940183,8,5.7557151291748445,1,4.2
123,3.4657359027997265,14,2012,1,1,0,0,1,0,0,0,0,0,5.670220493917176,3,5.70940553507694,2,5.873896947356664,1,6.172937023384628,8,5.5
173,4.605170185988092,9,2017,1,0,0,0,0,0,0,0,0,0,5.864806038265754,1,5.416374340071022,3,5.864806038265754,1,5.700584837314694,12,5.4
150,4.2626798770413155,34,1992,0,1,1,0,0,0,0,0,0,0,5.588992142407252,7,5.356708208998889,59,5.371391221603244,28,5.436948473678331,12,4.8
